video_id,title,published,view_count,like_count,comment_count,duration,definition,tags,default_audio_language,madeforkid,channel_id,channelTitle
0qotVMX-J5s,Containerization Explained,2019-03-18T18:39:24Z,643578,13970,301,PT8M9S,hd,"['containers', 'containerization', 'Kubernetes', 'Docker', 'Rocket', 'Linux', 'Linux kernel', 'c-groups', 'control groups', 'cloud foundry', 'runtimes', 'developer', 'node.js', 'application', 'app', 'vms', 'virtual machines', 'host os', 'operating system', 'hypervisor', 'libraries', 'guest os', 'agile', 'devops', 'portability', 'scalability', 'ibm cloud kubernetes service', 'manifest', 'yaml', 'image', 'runtime engine', 'docker engine', 'cognitive api', 'watson', 'python', 'cloud-native', 'architecture', 'continuous integration', 'continuous delivery']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
cjXI-yxqGTI,Containers vs VMs: What's the difference?,2020-09-10T16:24:33Z,701183,22289,524,PT8M8S,hd,"['Containers', 'Virtual Machines', 'VMs', 'Hypervisor', 'Hardware', 'Kernel', 'Operating System', 'OS', 'Server', 'Machines', 'Application Modernization', 'Microservices', 'Kubernetes', 'serverless', 'machines', 'Type 1 Hypervisor', 'Type 2 Hypervisor', 'process isolation', 'namespaces', 'cgroups', 'Linux', 'docker', 'docker file', 'RAM', 'docker containers', 'ARM', 'x86', 'KubeVirt']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
5sLYAQS9sWQ,How Large Language Models Work,2023-07-28T13:13:59Z,192180,2860,46,PT5M34S,hd,"['IBM', 'IBM Cloud', 'Foundationmodels', 'Generativeai', 'LLM', 'foundation modeles', 'GAI', 'genai', 'Gen AI', 'Generative AI', 'Large Language Models', 'LLMs', 'AI', 'Artificial Intellegence', 'Text Generator', 'GPT', 'ChatGPT']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
NPFbYpb0I7w,Kubernetes Ingress in 5 mins,2020-12-18T18:27:38Z,150223,4469,100,PT5M41S,hd,"['Kubernetes', 'Kubernetes Ingress', 'Ingress', 'Load Balancing', 'Load Balancer', 'Cluster IP', 'Containers', 'Cloud Computing', 'cloud', 'IBM', 'IBM Cloud', 'Node Port', 'service.yaml', 'IP address', 'NLB', 'Network Load Balancer', 'Ingress Resource', 'ingress.yaml', 'NGINX', 'NGINX reverse proxy', 'reverse proxy', 'TLS termination']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
QzY57FaENXg,What are Convolutional Neural Networks (CNNs)?,2021-10-06T19:48:21Z,171043,4325,83,PT6M21S,hd,"['Convolutional Neural Networks', 'CNNs', 'Neural Networks', 'AI', 'Artificial Intelligence', 'deep learning', 'IBM', 'IBM Cloud', 'IBM Watson']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
PTfZcN20fro,GraphQL vs REST: Which is Better for APIs?,2023-04-07T08:00:09Z,151768,3956,109,PT7M31S,hd,"['IBM', 'IBM Cloud', 'REST', 'RESTAPI', 'REST API', 'GraphQL']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
q6kJ71tEYqM,Machine Learning vs Deep Learning,2022-03-31T11:00:32Z,435884,14457,152,PT7M50S,hd,,en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
qiUEgSCyY5o,What are Autoencoders?,2022-03-15T12:00:33Z,50429,1395,20,PT5M,hd,"['AI', 'Software', 'Neural Networks', 'Autoencoder', 'Auto Encoder', 'Auto-encoder']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
7rkeORD4jSw,What is RabbitMQ?,2020-11-10T18:04:21Z,281776,9415,200,PT10M10S,hd,"['RabbitMQ', 'Message Broker', 'Open Source', 'IBM', 'IBM Cloud', 'AMQP', 'MQTT', 'stomp', 'AMQP1.0', 'cloud computing', 'applications', 'API', 'cloud integration']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
LMAEbB2a50M,What is a Hypervisor?,2021-05-26T15:34:30Z,163156,5720,191,PT6M32S,hd,"['Hypervisor', 'Virtualizaiton', 'VMware', 'IBM', 'IBM Cloud', 'Networking', 'CPU', 'Storage', 'Virtual Machines', 'cloud computing']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
hfIUstzHs9A,What are Generative AI models?,2023-03-22T19:58:47Z,712733,14337,405,PT8M47S,hd,"['IBM Cloud', 'generative models', 'foundation models', 'ai', 'artificial inteligence', 'prompt tuning', 'chatgpt', 'bard', 'google bard', 'open ai']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
jmmW0F0biz0,Neural Networks Explained in 5 minutes,2022-05-24T12:00:33Z,116990,2880,55,PT4M32S,hd,,en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
CdBtNQZH8a4,What are Microservices?,2019-02-26T20:19:02Z,237997,5951,128,PT6M38S,hd,"['microservices', 'microservices architecture', 'monolith', 'applications', 'containers', 'kubernetes', 'api', 'devops', 'server', 'java', 'jar', 'war file', 'application deployment', 'application development', 'scalability', 'code', 'independent scaling', 'what are microservices']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
KTN_QBuDplo,What is OpenShift?,2019-08-01T11:55:57Z,594877,10866,198,PT7M4S,hd,"['OpenShift', 'Red Hat', 'RHEL', 'Origin Community Distribution', 'OKD', 'CentOS', 'Red Hat Enterprise Linux', 'Kubernetes', 'Managed Kubernetes', 'cloud computing', 'IBM Cloud', 'CLI', 'IBM Cloud Kubernetes Service', 'Cloud Native Computing Foundation', 'data center', 'bare metal', 'virtual server', 'multicloud', 'GPUs', 'cloud infrastructure', 'Kubernetes cluster', 'containers', 'devops', 'portability', 'scalability', 'debugging', 'workloads', 'hybrid cloud', 'cloud native']",en,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
y9k-U9AuDeM,Should You Use Open Source Large Language Models?,2023-11-27T12:00:50Z,171834,3674,85,PT6M40S,hd,"['IBM', 'IBM Cloud']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
KHoEbRH46Zk,NumPy vs Pandas,2023-04-12T11:00:15Z,99530,3166,73,PT5M55S,hd,"['IBM', 'IBM Cloud']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
hVrwuMnCtok,What is gRPC? (Remote Procedure Calls),2022-05-10T12:00:18Z,178508,4409,116,PT7M16S,hd,"['grpc', 'Google Remote Procedure Call', 'gRPC', 'Google Remote Protocol Call', 'google Remote Procedure Call']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
ZXiruGOCn9s,What are Transformers (Machine Learning Model)?,2022-03-11T10:00:37Z,238030,4847,102,PT5M50S,hd,"['AI', 'Software', 'Machine Learning', 'Artificial Intelligence', 'transformers', 'attention transformer', 'deep learning']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
W01tIRP_Rqs,Supervised vs. Unsupervised Learning,2022-07-27T11:00:30Z,95451,2616,53,PT7M8S,hd,"['IBM Cloud', 'Machine Learning', 'Artificial Intelligence', 'IBM Software', 'supervised learning', 'unsupervised learning', 'ai', 'machine learning', 'deep learning']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
TpMIssRdhco,What are GANs (Generative Adversarial Networks)?,2021-11-11T15:32:08Z,148657,3794,95,PT8M23S,hd,"['GAN', 'GANs', 'Generative Adversarial Networks', 'AI', 'Deep Learning', 'IBM', 'IBM Cloud', 'supervised learning', 'unsupervised learning']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
4lcwTGA7MZw,R vs Python,2022-08-30T11:00:03Z,241281,7035,268,PT7M7S,hd,"['IBM', 'IBM Cloud']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
LxcH6z8TFpI,What is a Data Lake?,2019-06-19T18:04:39Z,204827,4018,61,PT5M18S,hd,"['data lake', 'cloud storage', 'database', 'data warehouse', 'machine learning', 'analytics', 'SQL queries', 'big data analytics', 'predictive analytics', 'data discovery', 'relational data', 'non-relational data', 'object storage', 'hybrid cloud', 'devops', 'public cloud', 'private cloud', 'data center', 'bare metal', 'virtual server', 'GPUs', 'cloud infrastructure', 'scalability', 'data scientist', 'cloud', 'IBM Cloud']",en,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
y7sXDpffzQQ,What is a Knowledge Graph?,2022-02-09T18:21:49Z,60600,1428,30,PT5M36S,hd,"['Knowledge Graph', 'Natural Language Processing', 'NLP', 'Machine Learning', 'AI', 'Schemas', 'Data Integration', 'IBM']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
z503nLsfe5s,What is a DDoS Attack?,2019-05-02T14:49:05Z,91992,1954,79,PT3M52S,hd,"['DDoS', 'DDoS Attacks', 'networking', 'distributed denial of service', 'security', 'DNS', 'internet attacks', 'malware', 'bots', 'zombie bots', 'IBM Cloud', 'botnet', 'Application Layer Attacks', 'Protocol Attacks', 'Volumetric Attacks', 'IBM CIS', 'IBM Cloud Internet Services', 'ISO protocol stack', 'internet bandwidth', 'network security', 'network service disruptions']",en,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
fHO1X93e4WA,What is Ansible?,2020-11-24T14:00:18Z,146796,3814,80,PT11M6S,hd,"['Ansible', 'OpenShift', 'Red Hat', 'containers', 'Hybrid Cloud', 'IT Automation', 'applications', 'cloud computing', 'cloud', 'IBM', 'IBM Cloud', 'infrastructure as code', 'infrastructure automation', 'VPC', 'virtual machines', 'inventory', 'config management', 'MySQL', 'YAML', 'AWX', 'Ansible Tower', 'Idempotent', 'Ansible Galaxy']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
pRS9LRBgjYg,REST API and OpenAPI: It’s Not an Either/Or Question,2020-11-19T14:00:12Z,179720,4450,90,PT9M17S,hd,"['REST API', 'OpenAPI', 'API', 'cloud computing', 'IBM', 'IBM Cloud', 'DevOps', 'code']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
b61DPVFX03I,What is LSTM (Long Short Term Memory)?,2021-11-22T21:17:29Z,126990,2979,69,PT8M19S,hd,"['LSTM', 'Long Short Term Memory', 'RNN', 'Recurrent Neural Networks', 'AI', 'Artificial Intelligence', 'IBM', 'IBM Cloud', 'IBM Watson', 'murder mystery']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
sCR3SAVdyCc,What is a Load Balancer?,2021-10-04T22:19:12Z,182531,4989,107,PT8M22S,hd,"['load balancer', 'load balancing', 'cloud', 'cloudn native', 'application development', 'ibm cloud', 'what is a load balancer', 'what is load balancing']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
a1M_thDTqmU,Virtual Machine (VM) vs Docker,2023-04-18T11:00:00Z,140444,4011,111,PT8M52S,hd,"['IBM', 'IBM Cloud']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
cfqtFvWOfg0,Why Large Language Models Hallucinate,2023-04-20T11:00:33Z,125567,3774,197,PT9M38S,hd,"['IBM', 'IBM Cloud', 'Chariots', 'gpt']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
ztIIcXNzMN4,What is Site Reliability Engineering (SRE)?,2021-05-07T14:59:08Z,116519,2787,74,PT8M12S,hd,"['Site Reliability Engineering', 'SRE', 'cloud computing', 'IBM', 'IBM Cloud', 'DevOps', 'Monitoring', 'IT']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
nyH0nYhMW9M,What is DNS (Domain Name System)?,2021-08-06T14:15:25Z,82121,3166,101,PT7M25S,hd,"['Cloud', 'Web browser', 'Domain Name Systems', 'DNS', 'Root Server', 'TLD', 'Authoritative Name Server', 'ANS', 'DNS Resolver', 'DNS Services', 'Domain Name System Services', 'IBM Cloud', 'IBM', 'Web Design']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
0ctat6RBrFo,Tech Talk: What is Public Key Infrastructure (PKI)?,2022-09-09T19:49:38Z,73388,2892,101,PT9M22S,hd,"['IBM', 'IBM Cloud', 'encryption', 'cryptography', 'cybersecurity', 'PKI', 'Public Key Infrastructure', 'symmetric cryptograpy', 'asymmetric cryptography', 'HTTPS']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
kPPFNrlN3zo,What is the CIA Triad,2023-01-23T12:00:33Z,22560,658,20,PT4M7S,hd,"['Cybersecurity', 'IT Security', 'CIA Triad', 'Hacker', 'SIEM', 'XDR', 'CIA']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
aSrqRSk43lY,Kubernetes Explained,2019-03-08T20:58:10Z,566631,9897,230,PT10M59S,hd,"['kubernetes', 'what is kubernetes', 'kubernetes explained', 'containers', 'containerization', 'microservices', 'apps', 'worker node', 'master node', 'cloud', 'hybrid cloud', 'kubectl', 'yaml', 'kubelet', 'container orchestration', 'kubernetes deployment', 'kubernetes cluster', 'API server', 'cluster', 'kubernetes pod', 'pod', 'image', 'IP address', 'replicas', 'desired state', 'cluster ip', 'kubedns', 'services', 'kubernetes clusters', 'kubernetes architecture', 'kubernetes pods', 'kubernetes security', 'kubernetes tutorials']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
8VXurKENGRE,What is SAP HANA?,2018-10-30T19:58:18Z,214280,2155,39,PT5M8S,hd,"['SAP', 'HANA', 'Cloud', 'IoT', 'database', 'SAP HAHA', 'IBM', 'IBM Cloud', 'cloud', 'cloud computing', 'machine learning', 'AI', 'ERP', 'CRM', 'UX', 'iot', 'Watson']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
vxJobGtqKVM,What is Serverless?,2020-12-11T22:08:03Z,159700,4406,101,PT6M42S,hd,"['Serverless', 'Functions as a Service', 'FaaS', 'Serverless Computing', 'virtual machines', 'containers', 'event driven architecture', 'cloud computing', 'cloud', 'IBM', 'IBM Cloud']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
9RfsRn7m7OE,What Is SIEM?,2022-12-29T12:00:09Z,56435,1402,30,PT4M29S,hd,"['Security information and event management', 'SIEM', 'SEIM', 'Cyber Security', 'IT Security', 'event management', 'IBM Security', 'Qradar']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
BgrQ16r84pM,How does Kubernetes create a Pod?,2021-04-20T13:50:09Z,61496,1770,69,PT9M55S,hd,"['Kubernetes', 'containers', 'pods', 'kubernetes pods', 'etcd', 'kube-ctl', 'how to create a pod', 'lightboard', 'IBM', 'IBM Cloud', 'Kube-API server', 'cluster']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
LfdK-v0SbGI,GPUs: Explained,2019-03-20T19:15:25Z,248980,6047,203,PT7M29S,hd,"['gpu', 'cpu', 'graphic processing unit', 'cores', 'serial computation', 'parallel computation', 'compute-intensive workload', 'nvidia', 'amd', 'vdi', 'virtual desktop infrastructure', 'graphic-intensive', '3d cad', 'animation', 'rendering', 'gaming', 'gamin processing unit', 'graphics', 'artificial intelligence', 'ai', 'financial services', 'life sciences', 'healthcare', 'machine learning', 'deep learning', 'neural network', 'hpc', 'high performance computing', 'cloud', 'bare metal', 'virtual servers', 'infrastructure']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
LfdK-v0SbGI,GPUs: Explained,2019-03-20T19:15:25Z,248980,6047,203,PT7M29S,hd,"['gpu', 'cpu', 'graphic processing unit', 'cores', 'serial computation', 'parallel computation', 'compute-intensive workload', 'nvidia', 'amd', 'vdi', 'virtual desktop infrastructure', 'graphic-intensive', '3d cad', 'animation', 'rendering', 'gaming', 'gamin processing unit', 'graphics', 'artificial intelligence', 'ai', 'financial services', 'life sciences', 'healthcare', 'machine learning', 'deep learning', 'neural network', 'hpc', 'high performance computing', 'cloud', 'bare metal', 'virtual servers', 'infrastructure']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
6kEGUCrBEU0,Data Pipelines Explained,2022-06-16T10:00:08Z,101161,2793,53,PT8M29S,hd,"['IBM', 'IBM Cloud', 'data pipelines', 'data', 'data science', 'data analyses', 'data integration', 'data replication', 'data virtualization', 'business intelligence', 'data mining', 'ETL', 'Extract transform load', 'machine learning', 'batch processing', 'Luv Aggarwal', 'Stream injection', 'data producers', 'data consumers']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
uAHFNuDlcRw,Cybersecurity Trends for 2023,2022-12-20T19:35:18Z,228255,5270,154,PT9M46S,hd,"['IBM', 'IBM Cloud', 'IBM Security', 'IT Security', 'Quantum Safe', 'Quantum Computing', 'MFA', 'Multi-factor Authentication', 'Multifactor Authentication', 'Multi Factor Authentication', 'Data Breach', 'Deep Fake', 'AI', 'Artificial Intellegence', 'Cyber Security', 'Cybersecurity', 'Cyber-Security']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
RBSUwFGa6Fk,What is Data Science?,2022-06-13T12:00:14Z,220969,6221,120,PT7M51S,hd,"['IBM', 'IBM Cloud', 'Data Science', 'DataScience', 'Data Fabric', 'Data Mining', 'Data CLeaning', 'Data', 'Machine Learning', 'ML', 'Advanced Analytics', 'Computer Science', 'Math', 'Mathematics', 'Business Analyst', 'data engineer', 'data scientist', 'business expertise', 'business solutions', 'noisy data', 'business problems', 'Luv aggarwal', 'Visualization', 'Exploration', 'Data Exploration', 'Lightboard']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
aNj36g7fSsU,Identity & Access Management (IAM),2022-08-24T11:00:00Z,24339,811,11,PT3M37S,hd,"['IBM', 'IBM Cloud']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
fLvJ8VdHLA0,What is NLP (Natural Language Processing)?,2021-08-11T21:13:08Z,141563,4144,86,PT9M37S,hd,"['NLP', 'Natural Language Processing', 'AI', 'IBM', 'IBM Cloud', 'IBM Watson', 'Natural Language Understanding', 'NLU']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
hWRRdICvMNs,What is an API Gateway?,2021-09-20T16:00:25Z,244313,6609,176,PT10M19S,hd,"['API Gateway', 'API', 'API Management', 'microservices', 'IBM', 'IBM Cloud', 'web application', 'ecommerce', 'website', 'frontend', 'backend', 'dog']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
zPNCp9AV-vA,What is VMware?,2021-11-18T21:53:02Z,194267,2758,62,PT6M46S,hd,"['VMware', 'Virtualization', 'Hypervisor', 'vSphere', 'containers', 'cloud', 'cloud computing', 'IBM']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
rx4Uh3jv1cA,Ansible vs. Terraform: What's the difference?,2021-05-28T21:29:02Z,160142,4118,85,PT9M32S,hd,"['Ansible', 'Terraform', 'Infrastructure as Code', 'IT Automation', 'Red Hat', 'Infrastructure Automation', 'IBM', 'IBM Cloud', 'IBM Cloud Schematics', 'Config Management', 'DevOps']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
4CuXNs6SboU,Careers in Cybersecurity,2023-03-24T11:00:04Z,376270,14127,345,PT6M42S,hd,"['IBM', 'IBM Cloud', 'cyber security', 'it security', 'cyber security jobs', 'cyber security careers']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
OejCJL2EC3k,What is MLOps?,2023-05-26T11:00:29Z,33392,1181,35,PT6M55S,hd,"['IBM', 'IBM Cloud', 'MLOps', 'DevOps', 'watsonx', 'AI', 'Artificial Intelligence', 'ML', 'MachineLearning', 'Machine Learning']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
CAQ_a2-9UOI,Observability vs. APM vs. Monitoring,2021-02-05T22:29:24Z,126027,2287,40,PT9M41S,hd,"['Observability', 'Application Performance Management', 'APM', 'Monitoring', 'API', 'Application Performance Monitoring', 'IBM', 'IBM Cloud', 'Instana']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
yu27PWzJI_Y,What is Prompt Tuning?,2023-06-16T11:00:49Z,96594,1594,39,PT8M33S,hd,"['IBM', 'IBM Cloud', 'LLM', 'Large Language Models', 'AI', 'Artificial Intelligence', 'Prompt Tuning', 'Prompt Engineering']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
gkXX4h3qYm4,What is Random Forest?,2022-02-07T14:45:51Z,52751,1232,36,PT5M21S,hd,"['DataMigration', 'DataScience', 'DataMining', 'AI']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
k7ju95jDxFA,"What is SOAR (Security, Orchestration, Automation & Response)",2023-02-28T12:00:35Z,26768,679,18,PT7M16S,hd,"['IBM Cloud', 'Cyber security', 'SOAR', 'Security', 'Orchestration', 'Automatoin', 'Reponse', 'Security Orchestration Automation & Response', 'Hack', 'Hacker', 'XDR', 'Extender Detection', 'Security information and event management']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
ZfTOQJlLsAs,What is Object Storage?,2021-09-15T17:28:46Z,76605,1973,65,PT10M28S,hd,"['Object Storage', 'Cloud Object Storage', 'cloud storage', 'IBM', 'IBM Cloud', 'data storage']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
Enu-EH7RHHM,Data Lakehouses Explained,2023-03-21T11:00:17Z,47734,1348,31,PT8M51S,hd,"['IBM', 'IBM Cloud', 'AI', 'Artificial Intelligence', 'Data Lake', 'datalake', 'Data Lake House', 'DataLake House', 'Data Lakehouse', 'Data Warehouse', 'datawarehouse']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
QAbqJzd0PEE,PaaS Explained,2019-11-22T22:33:43Z,157967,3616,128,PT6M38S,hd,"['PaaS', 'Platform as a Service', 'IaaS', 'SaaS', 'cloud computing', 'cloud', 'IBM', 'IBM Cloud', 'paas examples', 'containers', 'APIs', 'API development', 'Internet of Things', 'IoT', 'applications', 'runtime', 'developers', 'cloud-native', 'Cloud Foundry', 'kubernetes', 'open source', 'OpenShift', 'container orchestration tool', 'load balancing', 'logging', 'monitoring', 'compute', 'networking', 'storage', 'infrastructure', 'cloud infrastructure', 'virtualized resources', 'business analytics', 'vendor lock-in', 'hybrid car', 'analogy', 'education', 'lightboard']",en,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
xUp5S0nBnfc,How to make passwords more secure,2022-09-02T14:53:02Z,25238,713,27,PT2M56S,hd,"['IBM', 'IBM Cloud', 'IBM Security', 'IT Security', 'Passwords', 'Password', 'Passwordless', 'Threat Management', 'Security', 'IAM', 'Identity access managment']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
jFHPEQi55Ko,What is Explainable AI?,2022-05-04T14:26:16Z,22039,683,22,PT7M30S,hd,"['AI', 'Artificial Intelligence', 'Explainable AI', 'Explainable Artificial Intelligence', 'XAI']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
NF5InxVP3ZQ,Python vs Julia,2023-01-19T12:00:13Z,103426,2578,168,PT7M10S,hd,"['IBM', 'IBM Cloud']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
GE3JOFwTWVM,What is Time Series Analysis?,2023-04-05T11:00:15Z,85293,1840,22,PT7M29S,hd,"['IBM', 'IBM Cloud', 'time series analysis', 'time series analytics', 'Pandas', 'Python', 'arima', 'arema', 'matlab', 'mathlab']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
Q5aTUc7c4jg,SQL vs. NoSQL: What's the difference?,2021-09-23T21:34:22Z,107366,2365,69,PT6M6S,hd,"['SQL', 'NoSQL', 'Database', 'relational database', 'db', 'IBM', 'IBM Cloud']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
l83bkKJh1wM,What is Master Data Management,2022-06-23T12:00:37Z,45363,685,18,PT4M1S,hd,"['IBM', 'IBM Cloud']",en-US,False,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology
