Comment_id,author,Reply_for,Type,video_id,total_reply,like_count,published_at,textdisplay,updatedat
UgxhCb5G6bMfXPWFhsN4AaABAg.9smaihoNMpg9smhusGps2j,@abhishekkrthakur,UgxhCb5G6bMfXPWFhsN4AaABAg,2,PE0DQlQItro,0,1,2023-07-30T08:59:48Z,"in the terminal i wrote:<br>export LLAMA_70B=........<br>where ........ is the path to your endpoint. <br>in case you want to learn how to create this endpoint, check out the other videos in my LLM playlist: <a href=""https://www.youtube.com/playlist?list=PL98nY_tJQXZlXLELjCMA8cciKLRE2eLME"">https://www.youtube.com/playlist?list=PL98nY_tJQXZlXLELjCMA8cciKLRE2eLME</a>",2023-07-30T08:59:48Z
UgxhCb5G6bMfXPWFhsN4AaABAg.9smaihoNMpg9smlNQaCfd6,@koshalsingh9786,UgxhCb5G6bMfXPWFhsN4AaABAg,2,PE0DQlQItro,0,0,2023-07-30T09:30:02Z,@@abhishekkrthakur thanks for such quick reply,2023-07-30T09:30:02Z
UgxoNQpfz5zeCkvGssJ4AaABAg,@ankushaneja9588,,1,PE0DQlQItro,0,0,2023-07-27T09:55:13Z,i am using python and having llama-2-7b-chat on my linux machine. how can i load the model in above UI. waiting for a response.,2023-07-27T09:55:13Z
UgyVTGKxaCsyYYkFoe14AaABAg,@amon0524,,1,PE0DQlQItro,0,0,2023-07-25T13:44:43Z,Thanks! Great work! Could you tell me about set-up on VScode? Docker?,2023-07-25T13:44:43Z
UgzbJAykJBWp7jSGxUR4AaABAg,@anish9411,,1,PE0DQlQItro,1,0,2023-07-25T09:47:22Z,"Hi Abhishek, great video! Quick question, are there any CPU requirements to run this locally?",2023-07-25T09:47:22Z
UgzbJAykJBWp7jSGxUR4AaABAg.9s_vNqHzFG59sa-dg-A2CN,@abhishekkrthakur,UgzbJAykJBWp7jSGxUR4AaABAg,2,PE0DQlQItro,0,1,2023-07-25T10:33:21Z,"not really. but note that the endpoint will require GPU and for that, you can take a look at this tutorial: <a href=""https://www.youtube.com/watch?v=o1BCq1KJULM"">https://www.youtube.com/watch?v=o1BCq1KJULM</a>",2023-07-25T10:33:21Z
UgzYHWAEnCwaoWnMLpR4AaABAg,@denzilstudios7072,,1,PE0DQlQItro,1,3,2023-07-24T21:38:01Z,Now let&#39;s finetune it and do some RAG,2023-07-24T21:38:01Z
UgzYHWAEnCwaoWnMLpR4AaABAg.9sZbuvZvkqz9sadoMwmTpA,@ChefDomein,UgzYHWAEnCwaoWnMLpR4AaABAg,2,PE0DQlQItro,0,0,2023-07-25T16:33:04Z,Yes this please!🙏,2023-07-25T16:33:04Z
UgyWsx9xkEHgqypxlGx4AaABAg,@pavanpraneeth4659,,1,PE0DQlQItro,0,0,2023-07-24T21:35:52Z,Is there a chance to make a video to query a pdf or chat with data will llama2,2023-07-24T21:35:52Z
UgyqmzbM6ZShiHZtNRp4AaABAg,@amitmahajan8989,,1,PE0DQlQItro,1,0,2023-07-24T14:51:59Z,Can we build a private chatbot using llama 2? The way you developed in your last video using Falcon 40B?,2023-07-24T14:51:59Z
UgyqmzbM6ZShiHZtNRp4AaABAg.9sYtS7kgCHD9sZUrNp9lpO,@abhishekkrthakur,UgyqmzbM6ZShiHZtNRp4AaABAg,2,PE0DQlQItro,0,0,2023-07-24T20:27:37Z,all you need to do is replace the model and use the instructions shown in this video :),2023-07-24T20:27:37Z
UgxAIl2vB_caV9Ok1Ut4AaABAg,@iamfreelancer1961,,1,PE0DQlQItro,0,0,2023-07-24T06:51:02Z,Thank you so much for coming back to your YouTube channel.  Now we can learn a lot🎉,2023-07-24T06:51:02Z
UgzyIdr-tGdTfjXSU4t4AaABAg,@MasterBrain182,,1,PE0DQlQItro,0,0,2023-07-23T22:30:02Z,👍👍👍,2023-07-23T22:30:02Z
Ugwk9Cf9o7kLK-xPElB4AaABAg,@Klogomega,,1,PE0DQlQItro,0,0,2023-07-23T20:41:01Z,"Great video, Abhishek. Is it possible to host ChatUI on Azure Webapp service? Have you come a cross something like that? Thanks! 🙏",2023-07-23T20:41:01Z
UgxtF14NknUsNVvoFIF4AaABAg,@tusharbedse9523,,1,PE0DQlQItro,0,1,2023-07-23T14:29:41Z,"I am working in data science since last year. I am regularly following ur videos. I feel that u have  GREAT content but the level that you teach you is much higher than the aveage ppl(according to me, could b wrong) so if u could plz teach us in a beginner way then it would be very much helpful thank you again!!!! love from india bhai!",2023-07-23T14:30:30Z
Ugznt_gzBSOdAFkBxiR4AaABAg,@edan5735,,1,PE0DQlQItro,0,0,2023-07-23T12:37:40Z,"Hi Abishek, Thank you for the great content.  I just tried your code but I got the same error while prompting . tell me pls<br>Thanks",2023-07-23T12:37:40Z
Ugz7WELSygY8WmjPPsp4AaABAg,@youssefmellah2525,,1,PE0DQlQItro,2,1,2023-07-22T17:57:54Z,"Thank you for the great work!! <br>But I&#39;m facing the following error:<br>requests.exceptions.ConnectionError: HTTPConnectionPool(host=&#39;localhost&#39;, port=3000): Max retries exceeded with url: / (Caused by NewConnectionError(&#39;&lt;ur<br>llib3.connection.HTTPConnection object at 0x000002C0F4502370&gt;: Failed to establish a new connection: [WinError 10061] Aucune connexion n’a pu être établi<br>e car l’ordinateur cible l’a expressément refusée&#39;))<br>can you help please?",2023-07-22T17:58:06Z
Ugz7WELSygY8WmjPPsp4AaABAg.9sU480bo49A9smaqd0lMlX,@koshalsingh9786,Ugz7WELSygY8WmjPPsp4AaABAg,2,PE0DQlQItro,0,0,2023-07-30T07:58:03Z,did that error got resolved?,2023-07-30T07:58:03Z
Ugz7WELSygY8WmjPPsp4AaABAg.9sU480bo49A9syGiwby_kh,@youssefmellah2525,Ugz7WELSygY8WmjPPsp4AaABAg,2,PE0DQlQItro,0,1,2023-08-03T20:44:22Z,@@koshalsingh9786 no not yet bro,2023-08-03T20:44:22Z
UgxoLwn1qOtq0Ub2kad4AaABAg,@abdokamr1393,,1,PE0DQlQItro,0,0,2023-07-22T17:17:33Z,Are it support Arabic language?,2023-07-22T17:17:33Z
UgxKOnM3xKJV8irSH694AaABAg,@songsong2334,,1,PE0DQlQItro,2,0,2023-07-22T16:27:36Z,Great Content! One question what&#39;s LLAMA_70B linked to?  I have a llama-2-7b folder downloaded into my local dev. How can I link that into the os.environ()? Thanks,2023-07-22T16:27:36Z
UgxKOnM3xKJV8irSH694AaABAg.9sTund6owHU9sTwA13T0Uw,@abhishekkrthakur,UgxKOnM3xKJV8irSH694AaABAg,2,PE0DQlQItro,0,2,2023-07-22T16:39:31Z,"thanks! described here: <a href=""https://youtu.be/o1BCq1KJULM"">https://youtu.be/o1BCq1KJULM</a>",2023-07-22T16:39:31Z
UgxKOnM3xKJV8irSH694AaABAg.9sTund6owHU9sX2pLxHLJc,@user-qx7jx1qr4g,UgxKOnM3xKJV8irSH694AaABAg,2,PE0DQlQItro,0,0,2023-07-23T21:44:11Z,@@abhishekkrthakur how exactly does this work? It would be super helpful to know. Great work overall!,2023-07-23T21:44:11Z
Ugw92aNQzQmHPwW5DUV4AaABAg,@anandteerthrparvatikar5359,,1,PE0DQlQItro,2,0,2023-07-22T15:25:08Z,This is great to build a quick poc in 2 hours for presentation,2023-07-22T15:25:08Z
Ugw92aNQzQmHPwW5DUV4AaABAg.9sTneBwnF4y9sTnvL4bwmY,@abhishekkrthakur,Ugw92aNQzQmHPwW5DUV4AaABAg,2,PE0DQlQItro,0,0,2023-07-22T15:27:28Z,takes 20mins or less. hehe,2023-07-22T15:27:28Z
Ugw92aNQzQmHPwW5DUV4AaABAg.9sTneBwnF4y9sTq3CRvmQ5,@anandteerthrparvatikar5359,Ugw92aNQzQmHPwW5DUV4AaABAg,2,PE0DQlQItro,0,0,2023-07-22T15:46:10Z,"Absolutely, even ppt content from llama...<br><br>However, Company specific template :)",2023-07-22T15:46:10Z
UgxOgkvvO_UqG_FcOBV4AaABAg,@shalabhgarg8225,,1,PE0DQlQItro,1,0,2023-07-22T15:12:04Z,It will be useful to have link for github repo,2023-07-22T15:12:04Z
UgxOgkvvO_UqG_FcOBV4AaABAg.9sTm9OlI5qN9sTmoWNyWZU,@abhishekkrthakur,UgxOgkvvO_UqG_FcOBV4AaABAg,2,PE0DQlQItro,0,1,2023-07-22T15:17:48Z,"here you go: <a href=""https://gist.github.com/abhishekkrthakur/a3d712c2709dcfbfa6a803fcfbcb5737"">https://gist.github.com/abhishekkrthakur/a3d712c2709dcfbfa6a803fcfbcb5737</a>",2023-07-22T15:17:48Z
Ugy4Aw84EN3l5_ecfYt4AaABAg,@sj0998,,1,PE0DQlQItro,2,0,2023-07-22T15:09:54Z,"Can your code handle multiple requests concurrently ? (multiple users asking a question at the same time), is this flask app ?",2023-07-22T15:13:06Z
Ugy4Aw84EN3l5_ecfYt4AaABAg.9sTlucRp2k59sTmUjGOdC0,@abhishekkrthakur,Ugy4Aw84EN3l5_ecfYt4AaABAg,2,PE0DQlQItro,0,1,2023-07-22T15:14:58Z,"yes. and no, its not a flask app",2023-07-22T15:14:58Z
Ugy4Aw84EN3l5_ecfYt4AaABAg.9sTlucRp2k59sTmqs_l14y,@sj0998,Ugy4Aw84EN3l5_ecfYt4AaABAg,2,PE0DQlQItro,0,0,2023-07-22T15:18:08Z,@@abhishekkrthakurthanks 😊,2023-07-22T15:18:08Z
UgxPG3cjiUN1JtgOnUx4AaABAg,@AkarshanBiswas,,1,PE0DQlQItro,3,0,2023-07-22T15:01:57Z,"I laughed at that one line statement of gradio to create a chat interface. Need to try this. Does this format LaTeX? Also, how is 70B running so fast on your machine?",2023-07-22T15:01:57Z
UgxPG3cjiUN1JtgOnUx4AaABAg.9sTl-K-sZQF9sTlYtnYag4,@abhishekkrthakur,UgxPG3cjiUN1JtgOnUx4AaABAg,2,PE0DQlQItro,0,0,2023-07-22T15:06:48Z,"its not running on my machine 🙂 im not surr about latex, unfortunately. worth a try",2023-07-22T15:06:48Z
UgxPG3cjiUN1JtgOnUx4AaABAg.9sTl-K-sZQF9sTrskS2nA4,@AkarshanBiswas,UgxPG3cjiUN1JtgOnUx4AaABAg,2,PE0DQlQItro,0,0,2023-07-22T16:02:04Z,@@abhishekkrthakur I see. Will try!,2023-07-22T16:02:04Z
UgxPG3cjiUN1JtgOnUx4AaABAg.9sTl-K-sZQF9tQ2LkWenKt,@aekanshgupta6642,UgxPG3cjiUN1JtgOnUx4AaABAg,2,PE0DQlQItro,0,0,2023-08-15T00:56:43Z,"@@abhishekkrthakur  Where is it running? If not on your machine. Please let me know, very crucial.",2023-08-15T00:56:43Z
Ugxw4TLLbAFQlhaubCx4AaABAg,@PunitPandey,,1,PE0DQlQItro,0,1,2023-07-22T14:52:18Z,Keep good work Abhishek 👍👍👍 Great videos on LLMs.,2023-07-22T14:52:18Z
Ugz2AzAgNA7ePCGsaPR4AaABAg,@abhishekkrthakur,,1,3fsn19OI_C8,1,24,2023-07-20T16:17:05Z,Please subscribe and like the video to help me keep motivated to make awesome videos like this one. :),2023-07-20T16:17:05Z
Ugz2AzAgNA7ePCGsaPR4AaABAg.9sOk-vT-3zo9u3msdXWCOo,@arpitghatiya7214,Ugz2AzAgNA7ePCGsaPR4AaABAg,2,3fsn19OI_C8,0,0,2023-08-31T06:00:54Z,Please make a video on Llama2 + RAG (instead of finetuning),2023-08-31T06:00:54Z
Ugx-wdI9K5HpeXeVUPp4AaABAg,@charleskarpati1129,,1,3fsn19OI_C8,0,0,2023-12-04T20:57:24Z,Thank you Abhishek! This is phenomenal.,2023-12-04T20:57:24Z
Ugx5SV4M17fhSgHhRdJ4AaABAg,@valentinpirone6471,,1,3fsn19OI_C8,0,0,2023-11-28T11:58:34Z,AutoTrain used on local machine is free?,2023-11-28T11:58:34Z
UgygnVR0LfT1IPQZUU14AaABAg,@user-yu8sp2np2x,,1,3fsn19OI_C8,1,0,2023-11-25T07:47:38Z,It did not work on Google Colab <br>I tried with all three free available runtime environments.<br><br>ValueError: No GPU/MPS device found. LLM training requires an accelerator,2023-11-25T07:47:38Z
UgygnVR0LfT1IPQZUU14AaABAg.9xXQSXCIFAq9xXQWbIpTmN,@user-yu8sp2np2x,UgygnVR0LfT1IPQZUU14AaABAg,2,3fsn19OI_C8,0,0,2023-11-25T07:48:11Z,!autotrain llm --train --project_name my-llm --model abhishek/llama-2-7b-hf-small-shards --data_path . --use_peft --use_int4 --learning_rate 2e-4 --train_batch_size 12 --num_train_epochs 3 --trainer sft<br><br>This was the command I executed,2023-11-25T07:48:11Z
UgxmzQwk67wtoKDEXBJ4AaABAg,@YuniYoshi,,1,3fsn19OI_C8,0,0,2023-11-23T04:33:44Z,One other comment. The data you showed looks randomly organized and I don&#39;t understand how it&#39;s a CSV at all. The top part has some column names and data below is not following it at all. What is going on?,2023-11-23T04:33:44Z
Ugx1MYEMHuhEnTvKgI54AaABAg,@YuniYoshi,,1,3fsn19OI_C8,0,0,2023-11-23T04:24:20Z,There is only one thing I want to see. I want to see you using the final result and prove it actually works. Thank you.,2023-11-23T04:24:20Z
UgyFNAmXhNsmwLXCpC54AaABAg,@consig1iere294,,1,3fsn19OI_C8,0,0,2023-11-18T01:36:03Z,Is it possible to train with a pdf? Thanks.,2023-11-18T01:36:03Z
Ugwde_8004jWXzPcSVR4AaABAg,@dr.mikeybee,,1,3fsn19OI_C8,0,0,2023-11-16T04:36:57Z,Nice job!,2023-11-16T04:36:57Z
UgwrVFKER6oO9EUbjQJ4AaABAg,@deepakkrishna837,,1,3fsn19OI_C8,0,0,2023-11-10T05:50:09Z,"Hi when we tried fine tuning MPT LLM using autotrain, getting the error ValueError: MPTForCausalLM does not support gradient checkpointing. Any help you can offer on this pleas?",2023-11-10T05:50:09Z
UgyQJnW4SAR5oz8QZIt4AaABAg,@user-zm8vb6gy4q,,1,3fsn19OI_C8,1,0,2023-11-06T21:19:29Z,"Can you do this on a local windows machine? What type of settings should I use there? It just gives me one error after the other, especially with bitsandbytes.",2023-11-06T21:19:29Z
UgyQJnW4SAR5oz8QZIt4AaABAg.9wmxG58tXo39xuG63sqB1l,@SoumyaRjPanda,UgyQJnW4SAR5oz8QZIt4AaABAg,2,3fsn19OI_C8,0,0,2023-12-04T13:58:57Z,"Yes. Where Exactly the autotrain command should run, I see some .so files are there which are not windows dll file and not executable. I installed WSL2 Ubuntu but some stable Diffusion error came which I need to Debug ...<br>Any Solution ?",2023-12-04T13:58:57Z
UgwdBzjc70QeOo5r5_N4AaABAg,@anantkabra6825,,1,3fsn19OI_C8,0,1,2023-11-06T17:23:37Z,Hello I am getting this error can someone please help me out with it: ValueError: Batch does not contain any data (`None`). At the end of all iterable data available before expected stop iteration.,2023-11-06T17:23:37Z
UgxqOmeCQaBnWuqAdml4AaABAg,@DavidE-mc2gv,,1,3fsn19OI_C8,0,0,2023-10-27T00:43:09Z,This made no sense to me. I don’t understand how this is fine tuning the model vs. giving it one-shot additional training data. The data also looked uncorrelated to me so hopefully the model can make sense of it.,2023-10-27T00:43:09Z
UgyKPQ3RAIq3g354Yu54AaABAg,@mirmisbahuddin9921,,1,3fsn19OI_C8,0,0,2023-10-14T16:04:09Z,"Your presentation is excellent. But I follow your video, I can not be successful in the last command<br>autotrain llm --train --project_name &#39;my-prompt&#39; -–model TheBloke/Llama-2-7b-GGUF -–data_path . -–use_peft -–use_int4 -–learning_rate 2e-4 -–train_batch_size 4 -–num_train_epochs 9 -–trainer sft<br>Visual Studio code show:<br>AutoTrain advanced CLI: error: unrecognized arguments: -–model TheBloke/Llama-2-7b-GGUF -–data_path . -–use_peft -–use_int4 -–learning_rate 2e-4 -–train_batch_size 4 -–num_train_epochs 9 -–trainer sft<br>I am using one GPU, python 3.8<br>Please guide me",2023-10-14T16:04:09Z
Ugy5Fmb0eF6MU90A7zx4AaABAg,@alkodjdjd,,1,3fsn19OI_C8,0,0,2023-10-05T10:15:33Z,"And once the model is generated, what do we do with it? you don&#39;t explain that :)",2023-10-05T10:15:57Z
UgzTCWo-Gr29rr-4Wit4AaABAg,@_Zefyr_,,1,3fsn19OI_C8,0,0,2023-10-04T17:44:30Z,"Hi I have a question , it´s posible to use &quot;autotrain&quot; without cuda, with rocm support of AMD GPU ?",2023-10-04T17:44:30Z
Ugz54VmIvzInvuaLRmh4AaABAg,@satyamgupta2182,,1,3fsn19OI_C8,0,0,2023-10-04T15:01:23Z,"Hello,<br>Thank you for this video.<br>Can we run this on mac, though?<br>I ask because my training data is confidential and I don&#39;t want to risk it with cloud. I have access to a m2 ultra mac studio though",2023-10-04T15:01:23Z
UgxSLok_pOzFPGZO2kZ4AaABAg,@muhammadasadullah4452,,1,3fsn19OI_C8,3,0,2023-10-04T04:44:16Z,"Great work Abhishek Thakur, it will be great if you made a video on how to run the fine-tuned model",2023-10-04T04:44:16Z
UgxSLok_pOzFPGZO2kZ4AaABAg.9vRC824wJau9vRCPtwwP9f,@abhishekkrthakur,UgxSLok_pOzFPGZO2kZ4AaABAg,2,3fsn19OI_C8,0,0,2023-10-04T04:46:42Z,already done. check out other videos on my channel,2023-10-04T04:46:42Z
UgxSLok_pOzFPGZO2kZ4AaABAg.9vRC824wJau9wKaMRJ3vAr,@AnandMoorthyJ,UgxSLok_pOzFPGZO2kZ4AaABAg,2,3fsn19OI_C8,0,0,2023-10-26T11:41:23Z,"@@abhishekkrthakur can you please post the video link? there are many videos in your channel, it&#39;s hard to find which one you are talking about.",2023-10-26T11:41:23Z
UgxSLok_pOzFPGZO2kZ4AaABAg.9vRC824wJau9whLA4XhKIU,@devyanshrastogi,UgxSLok_pOzFPGZO2kZ4AaABAg,2,3fsn19OI_C8,0,0,2023-11-04T17:01:40Z,"​@@abhishekkrthakur  I did fine tuning on the model, but I don&#39;t think I can run it on google colab with T4 since its show out of memory error!! Any suggestion?",2023-11-04T17:01:40Z
Ugx2yYnCZ4miCVXO-ut4AaABAg,@sohailhosseini2266,,1,3fsn19OI_C8,0,0,2023-10-01T16:14:25Z,Thanks for sharing!,2023-10-01T16:14:25Z
UgyAD5mJEA42mfgwhqx4AaABAg,@tachyon7777,,1,3fsn19OI_C8,0,0,2023-09-24T17:32:05Z,"Great one! Two things - you didn&#39;t show how to configure the cli to enable access to the model. Secondly, it would be useful to know how to use aws for training. Thanks!",2023-09-24T17:32:05Z
Ugzq3_N8kDYpS0Y0UIl4AaABAg,@tigerinus,,1,3fsn19OI_C8,0,0,2023-09-20T08:15:09Z,what is your machine configuration?,2023-09-20T08:15:09Z
Ugx6ca6lP8Cv4igenTp4AaABAg,@DavidJones-cw1ip,,1,3fsn19OI_C8,0,0,2023-09-18T22:24:20Z,Any chance you have the python scripts available somewhere?  Thanks in advance.,2023-09-18T22:24:20Z
UgxKwA2XDwjHZ3m6fpN4AaABAg,@xieen7976,,1,3fsn19OI_C8,0,0,2023-09-15T15:10:03Z,is that same as llama2 13b?,2023-09-15T15:10:03Z
UgxJMAnFG3sZf0WPEAh4AaABAg,@kunalpatil7705,,1,3fsn19OI_C8,0,0,2023-09-09T16:54:10Z,Thanks for the video.     i have a doubt that how can i make a package of it so others can also use it offline by just installing the application,2023-09-09T16:54:10Z
Ugw2OP7EYrNO3MXwzdp4AaABAg,@Sanguen666,,1,3fsn19OI_C8,0,0,2023-09-09T16:02:35Z,where is the load dataset part in ur code and in the jupyter notebook? did u even bother testing it b4 publishing?,2023-09-09T16:02:35Z
UgwW2lv_HpxWpwnJsx94AaABAg,@shivakumarbhat1145,,1,3fsn19OI_C8,0,0,2023-09-08T13:46:35Z,Installing autotrain-advanced pip package is taking so much time . I have been trying for 2 days now. Has anyone faced that issue?. If anybody has the solution to it please reply to this.,2023-09-08T13:46:35Z
UgyU6hNmTHd33rQFqHN4AaABAg,@protectorate2823,,1,3fsn19OI_C8,0,0,2023-09-04T19:07:00Z,Hello @abishekkrthakur can I train summarization models with autotrain advanced?,2023-09-04T19:07:00Z
UgwTeaw1NM4K6xPgFuh4AaABAg,@shaileshtiwari8483,,1,3fsn19OI_C8,0,0,2023-09-04T12:05:22Z,Is Gpu Machine necessary for llama 7b to be trained?,2023-09-04T12:05:22Z
UgyXIVPTPqhRCJyFtWZ4AaABAg,@cesarsantosvisballambis5469,,1,3fsn19OI_C8,0,0,2023-08-30T12:56:39Z,"Hi , nice tutorial, could you please help me with this error ? , when I try to train the model I got this error :    raise ValueError(&quot;No GPU found. Please install CUDA and try again.&quot;) , Do you know how to solve this ?",2023-08-30T12:56:39Z
UgwxgiT5J4B_nCfga0x4AaABAg,@saw6053,,1,3fsn19OI_C8,0,0,2023-08-28T17:21:10Z,Got it to work in Ubuntu WSL:<br><br>Have Conda installed..<br><br>1 apt-get update &amp;&amp; apt-get upgrade -y<br>2 conda update --all<br>3 apt install nvidia-cuda-toolkit<br>4 conda create -n train python==3.10<br>5 conda activate train<br>6 pip install autotrain-advanced<br>7 autotrain setup --update-torch<br>8 conda install pytorch==2.0.0 torchvision==0.15.0 torchaudio==2.0.0 pytorch-cuda=11.7 -c pytorch -c nvidia<br>9 apt install build-essential<br>10 pip install cchardet,2023-08-28T20:50:16Z
UgzVpJwzMecekXttTht4AaABAg,@nehabidkar7377,,1,3fsn19OI_C8,0,0,2023-08-28T08:48:43Z,Thanks for this great explanation. Can you provide the link to you training data?,2023-08-28T08:48:43Z
UgzROqQSNI2gGXcQ1hZ4AaABAg,@bhaveshbadjatya2914,,1,3fsn19OI_C8,0,0,2023-08-27T19:18:31Z,"When tying to use inference API for finetuned model I am getting &#39;error&#39;: &quot;Could not load model XXXX/XXXX with any of the following classes: (&lt;class &#39;transformers.models.llama.modeling_llama.LlamaForCausalLM&#39;&gt;,)  How to resolve this ?",2023-08-27T19:18:31Z
UgwYCTytABgzLClBhqp4AaABAg,@oliversilverstein1221,,1,3fsn19OI_C8,0,0,2023-08-27T14:29:36Z,"hello, thank you. i really need to know: does this pad appropriately? also, how does it internally split it into prompt completion? Can i make up roles like ### System? does it complete only the last message?",2023-08-27T14:29:36Z
Ugw1bqW927WSgSaKixJ4AaABAg,@aaronliruns,,1,3fsn19OI_C8,2,7,2023-08-25T14:47:35Z,Great tutorial! Can you also put up one video teaching on how to merge the fine tuned weights to the base model and do inference? Would like to see an end-to-end course. Thank you!,2023-08-25T14:47:35Z
Ugw1bqW927WSgSaKixJ4AaABAg.9tqHNuoRHoy9u2GSqlW7vs,@adamocheri3513,Ugw1bqW927WSgSaKixJ4AaABAg,2,3fsn19OI_C8,0,2,2023-08-30T15:49:39Z,+1 on this question !!!!,2023-08-30T15:49:39Z
Ugw1bqW927WSgSaKixJ4AaABAg.9tqHNuoRHoy9wrkAWaM5Eo,@devyanshrastogi,Ugw1bqW927WSgSaKixJ4AaABAg,2,3fsn19OI_C8,0,0,2023-11-08T18:01:19Z,any updates guys?? I really want to know how to merge the fine tuned model with the base model and do the inference. Do let me you have any resources or insights about the same,2023-11-08T18:01:19Z
UgyGQoC1XtnMQ6-E92t4AaABAg,@FlyXing16,,1,3fsn19OI_C8,0,0,2023-08-25T11:56:34Z,Thanks Kaggle grand master :) you got an channel.,2023-08-25T11:56:34Z
UgxpU4rrjGwo6YejNeJ4AaABAg,@abhisekpanigrahi1033,,1,3fsn19OI_C8,0,0,2023-08-24T22:51:27Z,How can we create sharded version of Llama 2,2023-08-24T22:51:27Z
Ugwb8TLUmq6R8N922XV4AaABAg,@pawancreation2311,,1,3fsn19OI_C8,0,0,2023-08-23T16:51:52Z,how to use this fine tunned model?,2023-08-23T16:51:52Z
UgyGVwhppYGUh3KVdHF4AaABAg,@nirsarkar,,1,3fsn19OI_C8,0,0,2023-08-22T17:09:46Z,"Can this be done on Apple Silicon, I have M2 with 24G memory?",2023-08-22T17:09:46Z
UgwHqaMJ-PvsFjKFWPJ4AaABAg,@elmuchoconrado,,1,3fsn19OI_C8,1,6,2023-08-22T15:14:07Z,"As always very useful and short without wasting anyone&#39;s time. Thank you. Just I&#39;m a bit confused about the prompt formatting you have used here - &quot;### Instruction:\n### Input:... etc&quot; while Llama official is &quot;&lt;s&gt;[INST] &lt;&lt;SYS&gt;&gt;{{ system_prompt }}&lt;&lt;/SYS&gt;&gt;{{ user_message }} [/INST]&quot; and on TheBloke&#39;s page it says &quot;SYSTEM: {system_prompt}\nUSER: {prompt}\nASSISTANT:&quot; <a href=""about:invalid#zCSafez""></a>",2023-08-22T15:14:07Z
UgwHqaMJ-PvsFjKFWPJ4AaABAg.9tib1XQMFIq9wdX1buQXBF,@ahmetekizx,UgwHqaMJ-PvsFjKFWPJ4AaABAg,2,3fsn19OI_C8,0,0,2023-11-03T05:28:24Z,"I think this isn&#39;t mandatory, it is a suggestion.",2023-11-03T05:28:24Z
